-,baseline,baseline-baseline,15.786535579921102,15.668710517670847,18.15784732746891,21.844018350537883,25.36406459459152,28.113538524889606,29.690933348978685,29.47132412209374,27.959798433152354,25.01644155155264,21.230096805518038,17.726706464676226
Amon_HadGEM3-GC31-LL,ssp126,2020-2040,15.863138552253881,15.987391026070071,18.63737511498468,21.654759461026444,25.66700338606576,28.233957621176078,29.91091716723847,29.58386619429788,28.193388994256605,24.945842059901018,21.189917691645693,17.462769788406437
Amon_HadGEM3-GC31-LL,ssp126,2030-2050,16.516970056004737,16.441702576469286,19.262885173232263,21.923438073667057,25.560577720782316,28.33260884864444,30.144715619072628,29.85472376926154,28.35490196915105,24.95656355560342,21.1962461462505,17.86331488278351
Amon_HadGEM3-GC31-LL,ssp126,2040-2060,16.40182006388412,16.396422957995398,19.01456533969379,21.970360567446868,25.51293850048427,28.57832518246555,30.282133358241715,30.05680075866629,28.49081658443189,25.02535945973837,21.351412071912367,17.864972312818217
Amon_HadGEM3-GC31-LL,ssp245,2020-2040,15.878642029843489,15.948986503904221,18.664585379978522,21.62735938717227,25.399947523399895,28.205822601606787,29.84079230631887,29.608600151042996,28.358656662593038,24.979179967211618,21.30746780202769,17.866745631582432
Amon_HadGEM3-GC31-LL,ssp245,2030-2050,16.547065350556522,16.33096269972589,19.002082276273377,21.899912263555812,25.828618977836257,28.724707334806233,30.221821509882197,29.878852844769842,28.60305659949483,25.21870150270081,21.561926743535977,18.338855918596344
Amon_HadGEM3-GC31-LL,ssp245,2040-2060,16.919373648452627,16.587062217603354,19.250507934819495,22.414412597584782,26.340979355741826,29.244055134764373,30.626850485087488,30.347882878624738,28.97158364971167,25.592051400484777,21.646556705350243,18.536115552846045
Amon_HadGEM3-GC31-LL,ssp585,2020-2040,16.102445243137115,16.230435864321873,18.83189229806787,21.874274216210747,25.78619083630541,28.738948548850544,30.16664667280907,29.845893942429928,28.407524522614022,25.09163087426236,21.470001565856155,17.743891415252293
Amon_HadGEM3-GC31-LL,ssp585,2030-2050,16.681894859511427,16.759689176015257,19.22837907169716,22.505347671434322,26.21560937144025,28.965143374974268,30.544240107861555,30.35019427317121,28.773467003986337,25.641570535678024,21.859886355728882,18.114204164104347
Amon_HadGEM3-GC31-LL,ssp585,2040-2060,17.092442562116826,17.236101668620584,20.007938807890017,23.046776920054203,26.738315957321223,29.706023027346376,31.158156586795116,30.975190765083436,29.652325689878026,26.15105731721835,22.308324658078966,18.72777340889054
Amon_MIROC6,ssp119,2020-2040,15.623540446954298,16.203157013830875,18.22693970754329,21.673588119189077,25.236181040655296,27.68386081790554,29.436702351921443,29.549468411205133,27.732648057672236,24.594158767437865,20.55499226338966,17.374106019476564
Amon_MIROC6,ssp119,2030-2050,15.174453664322357,15.841054417852703,18.095943763248652,21.582066336144102,25.334876525380363,27.726894715693582,29.52970355171719,29.454618877353752,27.805852892765614,24.70035920773622,20.98029496176482,16.895732983483004
Amon_MIROC6,ssp119,2040-2060,15.030026816764035,15.571573554412925,18.052032450317295,21.509084058255134,25.506996105383546,27.818778858044777,29.70722461837154,29.479090075620743,27.820209914085943,24.778784009662505,21.153074184951095,17.507001514871778
Amon_MIROC6,ssp126,2020-2040,14.936551348205983,15.319550734834172,17.683383511874688,20.912265400896455,24.582343060213006,27.59521791015008,29.261589908385737,29.118916901626953,27.649634332327004,24.68919134881983,20.794331356336418,17.263522469966695
Amon_MIROC6,ssp126,2030-2050,14.919461365869978,15.659396459690255,18.266070768165974,21.596407676426832,25.04669255094356,27.801067770403094,29.549270506314517,29.382996586764133,27.98813724061634,25.118101088765922,21.278141868879548,17.754709542259803
Amon_MIROC6,ssp126,2040-2060,15.45686297545788,15.890497682467636,18.547838343474602,22.299343952972777,25.825115003087348,28.17008725776231,29.792158018526983,29.656941693057966,28.01233489764425,25.14009947691915,21.337388708408564,17.89272568481923
Amon_MIROC6,ssp245,2020-2040,15.492817620896176,15.34242281948552,18.170205117586903,21.869988941266765,24.729080889862836,27.49127525172722,29.34818215210124,29.04467730928254,27.39869836666391,24.569615327626753,20.53412456657521,17.152385084980057
Amon_MIROC6,ssp245,2030-2050,15.186933683612708,15.696738378691368,18.29192538322699,22.301910781069996,25.21224611083675,27.68532469719538,29.60976874490645,29.29076336342357,27.71952562110862,24.76653594376679,20.961053718213627,17.605307974004287
Amon_MIROC6,ssp245,2040-2060,15.731661939683727,15.963332589506047,18.583565734714128,22.393842480677517,25.690054368496984,27.84527850004024,29.669700230669445,29.59951735621003,28.173320224419058,25.066012565366215,21.410856579088914,17.755383456399173
Amon_MIROC6,ssp585,2020-2040,15.445770327341242,16.144431714878372,18.15640913959759,21.360500094503337,25.523853295218693,27.969272955256475,29.523922944833792,29.57539085573185,27.837013185420485,24.65854550290215,21.127644386792014,17.361889869583543
Amon_MIROC6,ssp585,2030-2050,15.36906823795635,16.029586329381445,18.802807630038995,21.843065348383806,25.62813883928038,28.13925331445062,29.8522695071247,29.843108441472786,28.106971349958613,25.201791900913552,21.407073039272305,17.80043927762498
Amon_MIROC6,ssp585,2040-2060,16.104200057883528,16.17887617348878,18.767082007097866,22.710596119277856,26.08405268230592,28.45664724557048,30.303148379072898,30.23341654391939,28.472934037400574,25.670217649505954,21.78470515208707,18.077798826772575
Amon_CAMS-CSM1-0,ssp119,2020-2040,15.565248300439862,15.133250640991971,17.158178755000048,21.510870602307264,24.901587816604128,27.32116297413031,29.007118302868673,29.038344780323698,27.38610719209678,24.510826586019718,20.597789394746385,17.131589998629686
Amon_CAMS-CSM1-0,ssp119,2030-2050,15.710974966768331,14.970178220688979,17.269997159187266,21.134816274822594,24.678700278909925,27.29697095152278,29.05942820003577,29.134629663166077,27.430128508682117,24.418878373267454,20.3049305034323,17.162299005770148
Amon_CAMS-CSM1-0,ssp119,2040-2060,15.275098947705628,15.191865188685334,17.56239679369265,21.296700816556232,24.91927530113435,27.290519785424532,29.031056731175894,28.91959525649829,27.476354818325515,24.417079029280305,20.191576016010316,17.080090599999856
Amon_CAMS-CSM1-0,ssp126,2020-2040,14.95904277937867,14.913878848909425,17.538199434886195,20.934691928731205,24.887795734446534,27.17404115779451,29.112201253510516,29.07863252479094,27.195526736921526,24.146879589850975,20.14732508980362,17.026656790403692
Amon_CAMS-CSM1-0,ssp126,2030-2050,14.88316947639046,14.645695197209491,17.413091191688935,20.91368384873026,24.708673128594643,27.283000340660706,28.980114107673366,29.11881118642386,27.527350822285307,24.269725266876737,20.252948284922322,17.3849557887421
Amon_CAMS-CSM1-0,ssp126,2040-2060,15.140671480945166,14.725641151923911,17.678986335291327,21.185031899109287,24.79446303041811,27.287993860741935,28.909166766217268,29.093962756991193,27.64249240751296,24.566949671313438,20.47017663944644,17.328172346067543
Amon_CAMS-CSM1-0,ssp245,2020-2040,15.021569245903569,15.142149158570911,17.330335365364807,21.30876778377125,24.83128686528035,27.323785234285225,28.98472040023457,28.873902051265933,27.17803408855958,24.343462041018448,20.34175995167727,17.141272621896473
Amon_CAMS-CSM1-0,ssp245,2030-2050,15.163413235916101,15.010809172512964,17.410077229552527,21.455270766494845,24.969383943909182,27.29394901927926,29.033117970384026,29.07757732833393,27.32257950229633,24.540892515211695,20.66896614793547,17.383565234731783
Amon_CAMS-CSM1-0,ssp245,2040-2060,15.402467327645462,15.09982803258795,17.716459308559696,21.184785499707576,25.12542872476605,27.599090494658046,29.21737468528985,29.356671823997992,27.98872615945461,24.75252333520023,20.9264981551249,17.70321758095616
Amon_CAMS-CSM1-0,ssp585,2020-2040,15.130942377948626,14.782330471581583,17.504940640549368,20.9330418664589,24.837086889347944,27.215080016102508,28.837360577025,28.840124831984753,27.317565358994692,24.42292905482348,20.352753937700435,16.99286523990811
Amon_CAMS-CSM1-0,ssp585,2030-2050,15.692728383694364,15.390595981729827,17.918589048784288,21.257724783123642,25.239711036104087,27.50731944581883,29.15125575273681,29.14320816766172,27.761331422371406,24.736304004774848,20.689886125115414,17.31585807745949
Amon_CAMS-CSM1-0,ssp585,2040-2060,15.69314456371644,15.010355494346355,17.637796597138802,21.249983673027174,25.167136718760243,27.75100648297015,29.57210579956486,29.42108039264743,28.145489828545518,25.02341922468076,20.87099672427172,17.442285563413733
